,load
4775,1.025574499
4776,0.816949947
4777,0.661944868
4778,0.602427084
4779,0.589399406
4780,0.684780035
4781,0.925078482
4782,1.063874665
4783,1.021756322
4784,0.967157386
4785,1.026542705
4786,1.062163419
4787,1.152843192
4788,1.138660245
4789,1.288751176
4790,1.320104907
4791,1.356409738
4792,1.484223593
4793,1.599613638
4794,1.590639839
4795,1.640289147
4796,1.689319673
4797,1.415056052
4798,1.069247192
4799,0.735381262
4800,0.561178345
4801,0.472374824
4802,0.422586976
4803,0.413851537
4804,0.490504699
4805,0.739432362
4806,0.954831329
4807,0.91214492
4808,0.844799175
4809,0.831872436
4810,0.982420263
4811,1.078433426
4812,1.160198099
4813,1.227267646
4814,1.326690021
4815,1.578518215
4816,1.832508404
4817,1.875385401
4818,1.847968562
4819,1.848141593
4820,1.857900377
4821,1.542461777
4822,1.180357139
4823,0.833243958
4824,0.640551788
4825,0.527775032
4826,0.4794539
4827,0.46562296
4828,0.553177718
4829,0.813899793
4830,1.010264506
4831,0.985606198
4832,1.006303163
4833,1.161236258
4834,1.274275096
4835,1.487057777
4836,1.674992406
4837,1.973093388
4838,2.222821044
4839,2.407661824
4840,2.726968091
4841,2.624683788
4842,2.445672534
4843,2.272903418
4844,2.154005774
4845,1.753490037
4846,1.336175683
4847,0.916480654
4848,0.686520217
4849,0.53563166
4850,0.458915143
4851,0.442296679
4852,0.530763997
4853,0.796538472
4854,0.998568546
4855,1.033259323
4856,1.070433493
4857,1.271541995
4858,1.368397766
4859,1.554968508
4860,1.672703186
4861,1.836445757
4862,1.956788243
4863,2.197733613
4864,2.535706006
4865,2.478407865
4866,2.262832857
4867,2.128528304
4868,2.037206313
4869,1.678893519
4870,1.263113856
4871,0.868220645
4872,0.675012676
4873,0.568062248
4874,0.520560094
4875,0.509866426
4876,0.61635661
4877,0.87839382
4878,1.097683921
4879,1.097719926
4880,1.09642456
4881,1.329090687
4882,1.412919564
4883,1.507164107
4884,1.678664935
4885,1.797819226
4886,2.006101634
4887,2.202469239
4888,2.410775728
4889,2.209471989
4890,2.126422963
4891,2.061350906
4892,2.036841942
4893,1.649392372
4894,1.239868929
4895,0.838550766
4896,0.635835954
4897,0.514671376
4898,0.447243432
4899,0.42877742
4900,0.512448208
4901,0.76202892
4902,0.961641425
4903,0.992585657
4904,1.044828255
4905,1.317299655
4906,1.444260144
4907,1.645637668
4908,1.823546681
4909,2.075269021
4910,2.162567396
4911,2.394212543
4912,2.622461009
4913,2.482790154
4914,2.237599139
4915,2.109134758
4916,2.008282016
4917,1.624897155
4918,1.20317753
4919,0.813067442
4920,0.617258753
4921,0.492667837
4922,0.439737044
4923,0.422611731
4924,0.508121366
4925,0.742770466
4926,0.961029991
4927,0.983377682
4928,1.050844727
4929,1.219257426
4930,1.379021399
4931,1.581633711
4932,1.698845079
4933,1.967949422
4934,2.058701205
4935,2.218729338
4936,2.419075919
4937,2.387753339
4938,2.206198723
4939,2.113168787
4940,2.060822506
4941,1.716026723
4942,1.342136026
4943,0.977718679
4944,0.794407644
4945,0.693972286
4946,0.6500453
4947,0.641866327
4948,0.762569941
4949,1.015436357
4950,1.219129251
4951,1.208542099
4952,1.207612481
4953,1.432608303
4954,1.510643405
4955,1.529830339
4956,1.319518598
4957,1.27714207
4958,1.294190271
4959,1.422964289
4960,1.717926861
4961,1.897477245
4962,1.860537972
4963,1.884844408
4964,1.912403482
4965,1.649607832
4966,1.150688705
4967,0.797001173
4968,0.613298049
4969,0.510913722
4970,0.462820187
4971,0.448916342
4972,0.546566971
4973,0.777997112
4974,0.994194189
4975,0.993764468
4976,1.054184384
4977,1.237335385
4978,1.336363781
4979,1.471906871
4980,1.559825812
4981,1.679041666
4982,1.813987183
4983,2.074539224
4984,2.276890442
4985,2.366244449
4986,2.293497619
4987,2.201896237
4988,2.124258084
4989,1.765724731
4990,1.377533138
4991,0.978219141
4992,0.745229095
4993,0.61278634
4994,0.536700131
4995,0.521129505
4996,0.614524193
4997,0.862812263
4998,1.057273916
4999,1.018082679
5000,1.036466244
5001,1.226101796
5002,1.332476905
5003,1.488075719
5004,1.762633776
5005,2.020504272
5006,2.290213011
5007,2.555282293
5008,2.925968691
5009,2.849692345
5010,2.528287154
5011,2.355834578
5012,2.252885608
5013,1.865698459
5014,1.43700305
5015,1.023092598
5016,0.819237212
5017,0.699749645
5018,0.655857046
5019,0.633586473
5020,0.742087513
5021,1.04206199
5022,1.255218695
5023,1.253932825
5024,1.301083894
5025,1.639331388
5026,1.696974103
5027,1.956923165
5028,2.151913147
5029,2.355334221
5030,2.644946062
5031,2.634847058
5032,2.86296895
5033,2.638567806
5034,2.409905063
5035,2.214473922
5036,2.087812763
5037,1.71031969
5038,1.308106101
5039,0.911316502
5040,0.71183436
5041,0.60163853
5042,0.531028047
5043,0.498758831
5044,0.57992616
5045,0.82325391
5046,1.043102069
5047,1.050356693
5048,1.091345086
5049,1.244687163
5050,1.311768683
5051,1.408663075
5052,1.56109595
5053,1.79140113
5054,2.013630654
5055,2.198238899
5056,2.417275054
5057,2.360053322
5058,2.205880702
5059,2.093082118
5060,2.096034722
5061,1.717687169
5062,1.308553857
5063,0.907779799
5064,0.677286914
5065,0.552665558
5066,0.478378942
5067,0.456979915
5068,0.538526055
5069,0.789119196
5070,0.968463012
5071,0.958961402
5072,0.897534393
5073,1.028567033
5074,1.087651335
5075,1.119566275
5076,1.199979557
5077,1.315934122
5078,1.43950823
5079,1.573539371
5080,1.788271589
5081,1.787100718
5082,1.70586288
5083,1.65523639
5084,1.637031831
5085,1.341657315
5086,0.995686853
5087,0.65724768
5088,0.492174185
5089,0.408095052
5090,0.372826866
5091,0.365592435
5092,0.466806817
5093,0.733600809
5094,0.955238794
5095,0.944323468
5096,0.954869096
5097,1.138872834
5098,1.271277074
5099,1.352242548
5100,1.51699921
5101,1.701092355
5102,1.847366835
5103,1.96947795
5104,2.282119318
5105,2.24401288
5106,2.165510887
5107,2.093813352
5108,1.96996852
5109,1.572342753
5110,1.180646107
5111,0.798163869
5112,0.596485449
5113,0.493220955
5114,0.444842293
5115,0.439958335
5116,0.530879559
5117,0.773046387
5118,1.002039044
5119,0.98888035
5120,1.017286152
5121,1.250631516
5122,1.364871074
5123,1.572261418
5124,1.698854051
5125,1.769787052
5126,1.899256041
5127,1.971145293
5128,2.171125768
5129,2.096290941
5130,2.051123423
5131,2.057373252
5132,1.996738789
5133,1.621229592
5134,1.285931014
5135,0.940229019
5136,0.771075634
5137,0.684990124
5138,0.648152006
5139,0.643618638
5140,0.750111518
5141,1.051339242
5142,1.243117391
5143,1.205681314
5144,1.257550892
5145,1.547208257
5146,1.64805662
5147,1.825307305
5148,2.05273015
5149,2.329624979
5150,2.580545659
5151,2.807587292
5152,3.190389974
5153,3.03922633
5154,2.817731121
5155,2.575472002
5156,2.538578792
5157,2.068334914
5158,1.609821505
5159,1.181849772
5160,0.946812304
5161,0.765777058
5162,0.714693877
5163,0.670319175
5164,0.75703741
5165,1.019110502
5166,1.269319313
5167,1.328137474
5168,1.432103297
5169,1.800013566
5170,1.918642646
5171,2.147622324
5172,2.440174572
5173,2.559341298
5174,2.978747674
5175,3.128556642
5176,3.497835219
5177,3.286295359
5178,2.968066255
5179,2.841194608
5180,2.631518261
5181,2.068759102
5182,1.64135704
5183,1.206583094
5184,0.971795706
5185,0.821115557
5186,0.729332015
5187,0.682632524
5188,0.756158664
5189,1.036019865
5190,1.271369782
5191,1.370178125
5192,1.484701857
5193,1.938523166
5194,2.054607181
5195,2.21531369
5196,2.370784831
5197,1.853451987
5198,1.765268016
5199,1.816179189
5200,1.914354274
5201,1.862501895
5202,1.827109965
5203,1.857851194
5204,1.857327177
5205,1.521953689
5206,1.162464516
5207,0.802997094
5208,0.638612832
5209,0.562811579
5210,0.517874717
5211,0.512228138
5212,0.600120379
5213,0.819301844
5214,1.026182545
5215,0.970020965
5216,0.889281613
5217,0.827111574
5218,0.94412858
5219,1.029800717
5220,1.12442343
5221,1.197267016
5222,1.261243821
5223,1.43961252
5224,1.649719283
5225,1.757003445
5226,1.76095807
5227,1.808158687
5228,1.773684848
5229,1.444288493
5230,1.080127138
5231,0.699310273
5232,0.521158909
5233,0.389555987
5234,0.349547292
5235,0.333112686
5236,0.422485539
5237,0.671342278
5238,0.904672908
5239,0.908648522
5240,0.917970324
5241,1.049372631
5242,1.166884043
5243,1.307297021
5244,1.489226555
5245,1.702590767
5246,1.862355895
5247,2.026399189
5248,2.263996506
5249,2.220280937
5250,2.11215714
5251,2.059651424
5252,1.989164339
5253,1.585996805
5254,1.202110595
5255,0.842673163
5256,0.665115001
5257,0.570428695
5258,0.514160597
5259,0.49989493
5260,0.597952324
5261,0.847704948
5262,1.062463188
5263,1.029921861
5264,1.051830687
5265,1.275906347
5266,1.369200659
5267,1.530047661
5268,1.698777902
5269,1.864847049
5270,2.16778163
5271,2.359024187
5272,2.726621304
5273,2.644973473
5274,2.481981429
5275,2.434393813
5276,2.321275447
5277,1.901467512
5278,1.501982
5279,1.163977794
5280,0.959743073
5281,0.821713922
5282,0.760793144
5283,0.718625707
5284,0.798564403
5285,1.066446729
5286,1.247815513
5287,1.220179544
5288,1.199212396
5289,1.444915949
5290,1.468583763
5291,1.599199598
5292,1.770990075
5293,1.945301578
5294,2.107794732
5295,2.341352546
5296,2.72279032
5297,2.451368322
5298,2.28544509
5299,2.226658963
5300,2.199298739
5301,1.749259537
5302,1.372520126
5303,1.021934075
5304,0.819579853
5305,0.714518001
5306,0.644404156
5307,0.609166662
5308,0.69861326
5309,0.966891635
5310,1.16732517
5311,1.141434021
5312,1.108934314
5313,1.257869454
5314,1.376067757
5315,1.565591616
5316,1.745742648
5317,1.799798522
5318,1.87893495
5319,2.015011243
5320,2.142782864
5321,2.044070139
5322,1.873170475
5323,1.82633691
5324,1.766244405
5325,1.378249605
5326,1.007740754
5327,0.655644841
5328,0.473448894
5329,0.368079731
5330,0.3101491
5331,0.324562515
5332,0.422964618
5333,0.642194488
5334,0.820996808
5335,0.830971752
5336,0.801057586
5337,0.983508795
5338,1.117604944
5339,1.293165623
5340,1.464882745
5341,1.682672759
5342,1.867122732
5343,2.021243231
5344,2.252798962
5345,2.272148196
5346,2.139425226
5347,2.109814221
5348,1.973812161
5349,1.55713144
5350,1.170304287
5351,0.775874094
5352,0.509750102
5353,0.393437231
5354,0.33742968
5355,0.297981999
5356,0.312071171
5357,0.385146651
5358,0.521752481
5359,0.484671544
5360,0.497934012
5361,0.588549528
5362,0.730249578
5363,0.860777975
5364,1.024131942
5365,1.269199461
5366,1.455549699
5367,1.580510102
5368,1.739858509
5369,1.638237195
5370,1.469916457
5371,1.436579054
5372,1.364786079
5373,1.019445505
5374,0.719296407
5375,0.444183542
5376,0.322778558
5377,0.29477035
5378,0.291382987
5379,0.286933788
5380,0.312626064
5381,0.385707129
5382,0.48159629
5383,0.412968048
5384,0.32997567
5385,0.440312483
5386,0.575377091
5387,0.732551425
5388,0.916788679
5389,1.10490731
5390,1.225006308
5391,1.385144469
5392,1.52940698
5393,1.451539001
5394,1.316527822
5395,1.307517185
5396,1.250333068
5397,0.938625967
5398,0.680880592
5399,0.400255684
5400,0.322827264
5401,0.294873892
5402,0.291404018
5403,0.286976813
5404,0.312587348
5405,0.385721021
5406,0.481605736
5407,0.41295426
5408,0.332618416
5409,0.438684016
5410,0.588113872
5411,0.768871033
5412,0.914912679
5413,1.082721748
5414,1.241338412
5415,1.364330072
5416,1.57919942
5417,1.58100772
5418,1.490390515
5419,1.502218437
5420,1.462671647
5421,1.145571893
5422,0.866894155
5423,0.597379337
5424,0.459526884
5425,0.383135323
5426,0.347597099
5427,0.333131521
5428,0.358497774
5429,0.43324228
5430,0.586037763
5431,0.546936357
5432,0.539305296
5433,0.719977251
5434,0.828332017
5435,0.984961248
5436,1.208468875
5437,1.448560991
5438,1.71396033
5439,1.900768973
5440,2.189437696
5441,2.019901543
5442,1.786669311
5443,1.685866996
5444,1.617073507
5445,1.290131301
5446,0.99267829
5447,0.681244862
5448,0.527373422
5449,0.425244263
5450,0.376445899
5451,0.332466629
5452,0.33464213
5453,0.40788241
5454,0.585244763
5455,0.603896616
5456,0.63102028
5457,0.91644159
5458,1.040538978
5459,1.252606254
5460,1.466432144
5461,1.752539279
5462,1.937279675
5463,2.058061705
5464,2.269017614
5465,2.132527201
5466,1.931908903
5467,1.913576115
5468,1.835529028
5469,1.500504247
5470,1.173014082
5471,0.859737909
5472,0.699761902
5473,0.605354947
5474,0.558758903
5475,0.524653589
5476,0.546569882
5477,0.64555531
5478,0.795904081
5479,0.798992172
5480,0.88882617
5481,1.252106563
5482,1.418001131
5483,1.660013918
5484,1.887121938
5485,2.155419578
5486,2.469575184
5487,2.677526682
5488,2.973854657
5489,2.776250549
5490,2.499865325
5491,2.367571445
5492,2.182716602
5493,1.754888699
5494,1.408975573
5495,1.082355898
5496,0.904654578
5497,0.761439797
5498,0.696108095
5499,0.630741315
5500,0.64934769
5501,0.781687559
5502,0.916086708
5503,0.940902045
5504,0.996714939
5505,1.293145246
5506,1.40106976
5507,1.582036038
5508,1.779950285
5509,2.000147564
5510,2.270320865
5511,2.400851539
5512,2.615118813
5513,2.41871951
5514,2.058354277
5515,2.010192204
5516,1.901941414
5517,1.498248914
5518,1.190587516
5519,0.86914722
5520,0.743968287
5521,0.645859755
5522,0.565399635
5523,0.515400625
5524,0.627430766
5525,0.900781644
5526,1.107042126
5527,1.076470099
5528,1.093202278
5529,1.323701542
5530,1.482053383
5531,1.637344287
5532,1.727810813
5533,1.812222077
5534,1.969500125
5535,2.107935289
5536,2.402975358
5537,2.349992511
5538,2.24036693
5539,2.223957096
5540,2.134504559
5541,1.712991724
5542,1.296389371
5543,0.916169545
5544,0.713275741
5545,0.592564323
5546,0.526286679
5547,0.49270558
5548,0.580033246
5549,0.850017943
5550,1.06722756
5551,1.068371744
5552,1.088676757
5553,1.294194326
5554,1.369917517
5555,1.507485296
5556,1.684711599
5557,1.715857298
5558,1.849148571
5559,1.97100636
5560,2.274340447
5561,2.225727448
5562,2.010840253
5563,1.955755015
5564,1.873203987
5565,1.487558637
5566,1.100533692
5567,0.709174643
5568,0.353600954
5569,0.316624067
5570,0.310849074
5571,0.3254112
5572,0.424900523
5573,0.646486078
5574,0.80690378
5575,0.762436216
5576,0.821795214
5577,0.954544797
5578,1.086196086
5579,1.269643607
5580,1.431393379
5581,1.595488657
5582,1.817765696
5583,1.964707526
5584,2.222016166
5585,2.174443264
5586,2.018635974
5587,1.965959304
5588,1.845912978
5589,1.47922633
5590,1.134328823
5591,0.771826606
5592,0.581181802
5593,0.498183579
5594,0.470422163
5595,0.468561064
5596,0.57894272
5597,0.856093656
5598,1.067754262
5599,0.996381168
5600,0.907801437
5601,0.844304336
5602,0.860669598
5603,0.901300121
5604,1.015152662
5605,1.142616371
5606,1.222330131
5607,1.346847934
5608,1.63121063
5609,1.682104393
5610,1.719919725
5611,1.818609338
5612,1.860782349
5613,1.546810555
5614,1.238867142
5615,0.919084768
5616,0.733193375
5617,0.648590652
5618,0.363358836
5619,0.325425586
5620,0.425727199
5621,0.648020884
5622,0.808481348
5623,0.764161726
5624,0.687543944
5625,0.656412037
5626,0.635835348
5627,0.719494645
5628,0.909799777
5629,0.928343644
5630,0.927445481
5631,1.007711891
5632,1.393187819
5633,1.242156133
5634,1.133176179
5635,1.152868986
5636,1.121758513
5637,0.897030484
5638,0.675319664
5639,0.446857258
5640,0.354075825
5641,0.316756325
5642,0.311022177
5643,0.326030392
5644,0.426236893
5645,0.648885075
5646,0.80933686
5647,0.764955398
5648,0.688173736
5649,0.656838414
5650,0.643276573
5651,0.695700426
5652,0.772406525
5653,0.851228545
5654,0.977731797
5655,1.110667498
5656,1.246095913
5657,1.35990484
5658,1.335656522
5659,1.376762856
5660,1.365596098
5661,1.049232491
5662,0.709340476
5663,0.446490664
5664,0.35388734
5665,0.316999589
5666,0.311320471
5667,0.326585564
5668,0.426667976
5669,0.649722796
5670,0.810390552
5671,0.76617719
5672,0.689304992
5673,0.657691363
5674,0.636888448
5675,0.658301951
5676,0.622349159
5677,0.747404567
5678,0.781274476
5679,0.864595651
5680,1.054246972
5681,1.01834458
5682,1.049394021
5683,1.089738839
5684,1.122742111
5685,0.897626338
5686,0.67580654
5687,0.446736719
5688,0.358311171
5689,0.319934275
5690,0.313500327
5691,0.330890678
5692,0.438586442
5693,0.678242508
5694,0.849789051
5695,0.813223401
5696,0.741788635
5697,0.711251767
5698,0.788484841
5699,0.876427553
5700,0.96323243
5701,1.068547176
5702,1.161736309
5703,1.291593984
5704,1.476127165
5705,1.537597681
5706,1.525639002
5707,1.584279568
5708,1.582467513
5709,1.268289916
5710,0.949482702
5711,0.579950714
5712,0.435568211
5713,0.356135295
5714,0.331164131
5715,0.330455828
5716,0.438339695
5717,0.678426641
5718,0.850093492
5719,0.813650922
5720,0.742373329
5721,0.711174364
5722,0.687820836
5723,0.711007578
5724,0.749811283
5725,0.822761758
5726,0.903065788
5727,1.092341776
5728,1.243567048
5729,1.376253645
5730,1.406915385
5731,1.480435415
5732,1.467612317
5733,1.147865121
5734,0.822324134
5735,0.494561289
5736,0.353824899
5737,0.316604005
5738,0.310862916
5739,0.32591361
5740,0.426963362
5741,0.651117575
5742,0.812008058
5743,0.76756716
5744,0.690608348
5745,0.658975493
5746,0.720112298
5747,0.754578486
5748,0.792249243
5749,0.854172034
5750,0.938074108
5751,1.076946287
5752,1.256991229
5753,1.391789282
5754,1.406622589
5755,1.484859912
5756,1.499197573
5757,1.178361589
5758,0.865913484
5759,0.555110047
5760,0.41037098
5761,0.33580999
5762,0.323147933
5763,0.32582121
5764,0.427061029
5765,0.681732022
5766,0.886321876
5767,0.862847121
5768,0.856159732
5769,0.929466255
5770,1.031276177
5771,1.13844005
5772,1.204440169
5773,1.335422143
5774,1.343362193
5775,1.421151529
5776,1.540104661
5777,1.550561819
5778,1.485061524
5779,1.497813664
5780,1.461817513
5781,1.110797082
5782,0.783272958
5783,0.447690752
5784,0.35407361
5785,0.316976622
5786,0.311200497
5787,0.326460944
5788,0.428065418
5789,0.653200478
5790,0.814477101
5791,0.77022589
5792,0.693001644
5793,0.660823904
5794,0.683336855
5795,0.84300218
5796,1.00208472
5797,1.187527771
5798,1.334828998
5799,1.486452841
5800,1.660083891
5801,1.461917946
5802,1.112207763
5803,1.188967416
5804,1.12809806
5805,1.112153006
5806,0.784188988
5807,0.453271983
5808,0.354129934
5809,0.317080508
5810,0.311306353
5811,0.326634717
5812,0.428498124
5813,0.654045233
5814,0.815400835
5815,0.770818151
5816,0.693405343
5817,0.666865947
5818,0.782721549
5819,0.89051127
5820,1.03563315
5821,1.147664292
5822,1.20154284
5823,1.301349047
5824,1.481431075
5825,1.528753838
5826,1.503635278
5827,1.541405729
5828,1.558152883
5829,1.262359903
5830,0.962323594
5831,0.66182092
5832,0.533143988
5833,0.476054855
5834,0.462941977
5835,0.480645492
5836,0.602964303
5837,0.912007355
5838,1.149160751
5839,1.15737174
5840,1.166226418
5841,1.405289131
5842,1.502171252
5843,1.685324499
5844,1.869143274
5845,1.972788012
5846,2.06958744
5847,2.177257388
5848,2.376127483
5849,2.281269526
5850,2.209619511
5851,2.221241489
5852,1.987125721
5853,1.625801543
5854,1.251564994
5855,0.81034604
5856,0.690689994
5857,0.592162143
5858,0.54592016
5859,0.514275725
5860,0.615127188
5861,0.868371006
5862,1.067515249
5863,1.036365486
5864,0.951818564
5865,1.070713183
5866,1.15808768
5867,1.283924187
5868,1.408903532
5869,1.512489896
5870,1.616908101
5871,1.795348244
5872,1.965466889
5873,2.034833462
5874,2.006134492
5875,1.988507469
5876,1.776943439
5877,1.408206651
5878,1.043525592
5879,0.686974498
5880,0.506056613
5881,0.395417893
5882,0.351397995
5883,0.331843542
5884,0.442254743
5885,0.712675798
5886,0.957592539
5887,0.954356759
5888,0.941466886
5889,1.045567555
5890,1.166992585
5891,1.319135913
5892,1.444394325
5893,1.608184855
5894,1.760752545
5895,1.921144651
5896,2.164640145
5897,2.173803122
5898,2.034799944
5899,2.005290305
5900,1.786129678
5901,1.402758183
5902,1.022243833
5903,0.649189556
5904,0.474028854
5905,0.376907311
5906,0.323841467
5907,0.327051872
5908,0.430563169
5909,0.671316842
5910,0.882011815
5911,0.876466579
5912,0.870126477
5913,1.031192091
5914,1.15700916
5915,1.334219756
5916,1.521621287
5917,1.718783376
5918,1.926354812
5919,2.079600172
5920,2.323161832
5921,2.241459939
5922,2.110161831
5923,1.950216216
5924,1.824414095
5925,1.455618289
5926,1.068991752
5927,0.710392395
5928,0.523014809
5929,0.415417164
5930,0.372580135
5931,0.359221485
5932,0.44858937
5933,0.726494175
5934,0.942494688
5935,0.918089038
5936,0.904787521
5937,1.059439062
5938,1.217344189
5939,1.419042752
5940,1.607566212
5941,1.856110525
5942,1.959262119
5943,2.119678083
5944,2.461006319
5945,2.330447688
5946,2.222383531
5947,2.169694056
5948,1.922432494
5949,1.532766629
5950,1.168904088
5951,0.781641887
5952,0.587885004
5953,0.478705434
5954,0.433857993
5955,0.408302564
5956,0.505430363
5957,0.718264652
5958,0.996359497
5959,1.044269111
5960,1.092382416
5961,1.30211986
5962,1.45308311
5963,1.679542759
5964,1.949974268
5965,2.147262817
5966,2.41039825
5967,2.515488296
5968,2.564943617
5969,2.447175663
5970,2.274754606
5971,2.215710612
5972,1.954632231
5973,1.538333003
5974,1.153456088
5975,0.774036812
5976,0.592758907
5977,0.495868615
5978,0.451612636
5979,0.431021021
5980,0.533187391
5981,0.813061458
5982,1.03006211
5983,1.007508748
5984,1.013007937
5985,1.19931673
5986,1.349960251
5987,1.552690781
5988,1.748400781
5989,1.981824579
5990,2.116993863
5991,2.191736497
5992,2.451397954
5993,2.369713488
5994,2.226201415
5995,2.171451826
5996,1.936391575
5997,1.571131382
5998,1.197541464
5999,0.8236943
6000,0.635084703
6001,0.54549312
6002,0.493520852
6003,0.469648016
6004,0.562185799
6005,0.802755666
6006,1.069006434
6007,1.051718658
6008,1.064631042
6009,1.311197096
6010,1.442918161
6011,1.655226406
6012,1.856904163
6013,2.029239203
6014,2.24295183
6015,1.995595198
6016,1.937099624
6017,1.951264643
6018,1.947320617
6019,1.970658036
6020,1.789712175
6021,1.444836312
6022,1.087187295
6023,0.749054868
6024,0.581303132
6025,0.492236847
6026,0.452190817
6027,0.439967303
6028,0.554165895
6029,0.796107472
6030,1.082097533
6031,1.055791936
6032,1.037678523
6033,1.188681587
6034,1.249962418
6035,1.364975499
6036,1.405256514
6037,1.58897963
6038,1.77568409
6039,1.939764246
6040,2.171408009
6041,2.211955375
6042,2.157349426
6043,2.163027659
6044,1.952538201
6045,1.567281827
6046,1.183270224
6047,0.796955733
6048,0.58646678
6049,0.447037923
6050,0.392366476
6051,0.339395548
6052,0.445621137
6053,0.706837262
6054,0.904020793
6055,0.873472004
6056,0.819814924
6057,0.823726699
6058,0.961020602
6059,1.045752812
6060,1.144543006
6061,1.215015054
6062,1.305351983
6063,1.436766302
6064,1.590391379
6065,1.692698398
6066,1.683877084
6067,1.697552635
6068,1.500790018
6069,1.1266935
6070,0.764009254
6071,0.458815727
6072,0.357661636
6073,0.319159487
6074,0.313362237
6075,0.329372419
6076,0.435002412
6077,0.679823276
6078,0.86592698
6079,0.821265158
6080,0.724057906
6081,0.684752885
6082,0.661839986
6083,0.626945501
6084,0.59884211
6085,0.709391088
6086,0.919696876
6087,1.148452285
6088,1.359770536
6089,1.43934802
6090,1.254286907
6091,1.316852022
6092,1.385147997
6093,1.06250891
6094,0.742381886
6095,0.450838743
6096,0.357063501
6097,0.318377223
6098,0.312784089
6099,0.32882434
6100,0.434932442
6101,0.680441385
6102,0.866726224
6103,0.821925698
6104,0.72459664
6105,0.684971142
6106,0.736453839
6107,0.859471684
6108,1.016709385
6109,1.142418702
6110,1.279615319
6111,1.390692916
6112,1.619266697
6113,1.68743404
6114,1.710852879
6115,1.762428525
6116,1.608082797
6117,1.276215126
6118,0.959806858
6119,0.648970431
6120,0.494898819
6121,0.419658655
6122,0.399017235
6123,0.401964402
6124,0.514940379
6125,0.809136893
6126,1.027816408
6127,0.989867603
6128,0.931497156
6129,1.024718679
6130,1.148683985
6131,1.250126812
6132,1.408674318
6133,1.513318694
6134,1.611392129
6135,1.699074219
6136,1.948546654
6137,2.019953697
6138,2.101740348
6139,2.05046111
6140,1.828333746
6141,1.504887108
6142,1.169718664
6143,0.814414704
6144,0.647876937
6145,0.561892256
6146,0.524873194
6147,0.520616663
6148,0.631955553
6149,0.925592128
6150,1.123618238
6151,1.081164071
6152,1.043989259
6153,1.235568734
6154,1.349678911
6155,1.566223205
6156,1.737216208
6157,2.053411664
6158,2.049952744
6159,1.985580898
6160,2.300991009
6161,2.236564039
6162,2.213349817
6163,2.253663819
6164,2.033577988
6165,1.610539148
6166,1.187510656
6167,0.785653662
6168,0.357461103
6169,0.318556656
6170,0.31306471
6171,0.329366674
6172,0.436350831
6173,0.683803751
6174,0.870733356
6175,0.825959376
6176,0.72824584
6177,0.68829669
6178,0.664687547
6179,0.870902578
6180,1.026791894
6181,1.153097886
6182,1.290941389
6183,1.433947079
6184,1.631528564
6185,1.632610973
6186,1.611488205
6187,1.744718237
6188,1.568942046
6189,1.207634986
6190,0.874286638
6191,0.520140429
6192,0.361866222
6193,0.321612063
6194,0.315330367
6195,0.334242049
6196,0.449289233
6197,0.714754873
6198,0.913140521
6199,0.876295128
6200,0.783869924
6201,0.743658923
6202,0.766419289
6203,0.790672022
6204,0.789519661
6205,0.802930953
6206,0.838655394
6207,0.952829805
6208,1.073004273
6209,1.289600818
6210,1.394724499
6211,1.499830012
6212,1.373087539
6213,1.064127338
6214,0.756031623
6215,0.460030736
6216,0.362001911
6217,0.32172474
6218,0.315450167
6219,0.334484102
6220,0.449918152
6221,0.71611348
6222,0.914820609
6223,0.878027069
6224,0.785548518
6225,0.745332086
6226,0.718811905
6227,0.677994636
6228,0.644733115
6229,0.619646428
6230,0.640675343
6231,0.782132603
6232,0.98149839
6233,1.226721155
6234,1.36546833
6235,1.505620043
6236,1.396123787
6237,1.08003414
6238,0.774090834
6239,0.460295528
6240,0.357533233
6241,0.318633694
6242,0.313053476
6243,0.32954863
6244,0.437733867
6245,0.687287527
6246,0.874803508
6247,0.83023137
6248,0.732241934
6249,0.691651465
6250,0.667526923
6251,0.852636288
6252,1.015640393
6253,1.153781659
6254,1.245450339
6255,1.351661864
6256,1.409971674
6257,1.338932772
6258,1.239972277
6259,1.379622872
6260,1.144907071
6261,0.916203888
6262,0.689158666
6263,0.452763729
6264,0.358058302
6265,0.318961842
6266,0.313454776
6267,0.33002113
6268,0.438601017
6269,0.688873483
6270,0.876611061
6271,0.831609974
6272,0.733297028
6273,0.692583724
6274,0.69483462
6275,0.824758517
6276,0.949727708
6277,1.065590722
6278,1.138604868
6279,1.198119188
6280,1.294478516
6281,1.434642236
6282,1.485926042
6283,1.56796049
6284,1.432956142
6285,1.11157699
6286,0.795908496
6287,0.487884144
6288,0.357681847
6289,0.31859652
6290,0.31301683
6291,0.329733602
6292,0.438665286
6293,0.68959732
6294,0.877527525
6295,0.832593029
6296,0.734297767
6297,0.693614293
6298,0.669378752
6299,0.769733009
6300,0.916703889
6301,1.032654841
6302,1.111131621
6303,1.246760083
6304,1.266761652
6305,1.366894006
6306,1.465517864
6307,1.681015454
6308,1.542821861
6309,1.20640165
6310,0.885307391
6311,0.56727572
6312,0.420826921
6313,0.339890781
6314,0.313012841
6315,0.329733638
6316,0.439031468
6317,0.690705122
6318,0.925069352
6319,0.872932029
6320,0.763891757
6321,0.845804987
6322,0.861897424
6323,0.938105192
6324,1.085398729
6325,1.201050298
6326,1.360114627
6327,1.475667303
6328,1.717289887
6329,1.787219814
