,wind
4775,0.122865186
4776,0.100919063
4777,0.093999542
4778,0.090302136
4779,0.08388931
4780,0.068276471
4781,0.059157643
4782,0.064289663
4783,0.084881634
4784,0.082524701
4785,0.091136439
4786,0.116659965
4787,0.167469939
4788,0.224461589
4789,0.258061698
4790,0.277176044
4791,0.260415134
4792,0.214225898
4793,0.143642128
4794,0.074251168
4795,0.186151183
4796,0.238465129
4797,0.211364017
4798,0.216752741
4799,0.213516767
4800,0.206920816
4801,0.176399166
4802,0.149398937
4803,0.112247538
4804,0.084204059
4805,0.073321051
4806,0.046137706
4807,0.047260283
4808,0.1393222
4809,0.159139485
4810,0.236021098
4811,0.444405388
4812,0.688965819
4813,0.845888266
4814,0.821429887
4815,0.826452941
4816,0.702338305
4817,0.375112053
4818,0.100059741
4819,0.144473757
4820,0.200336176
4821,0.220074138
4822,0.228771769
4823,0.175816517
4824,0.141588354
4825,0.099285609
4826,0.07879804
4827,0.080132542
4828,0.086319095
4829,0.090172802
4830,0.127750287
4831,0.275828885
4832,0.419630428
4833,0.188773888
4834,0.131542318
4835,0.141864896
4836,0.185655922
4837,0.217664292
4838,0.244601802
4839,0.26679375
4840,0.211439696
4841,0.128810672
4842,0.04422506
4843,0.042939352
4844,0.047105188
4845,0.073352034
4846,0.094790987
4847,0.098499761
4848,0.0926374
4849,0.077473594
4850,0.061243857
4851,0.072778055
4852,0.11703054
4853,0.14160678
4854,0.158621505
4855,0.344962478
4856,0.138229482
4857,0.010324737
4858,0.001951677
4859,0.012336047
4860,0.028454772
4861,0.058146006
4862,0.10366839
4863,0.152735485
4864,0.185677145
4865,0.193351158
4866,0.12184657
4867,0.056444368
4868,0.039796753
4869,0.074257274
4870,0.122431178
4871,0.100408108
4872,0.106007125
4873,0.111747247
4874,0.104695633
4875,0.104715431
4876,0.074701955
4877,0.081239298
4878,0.054201139
4879,0.035599907
4880,0.019111152
4881,0.023253219
4882,0.022527361
4883,0.016004166
4884,0.03730088
4885,0.05789135
4886,0.093986762
4887,0.270960182
4888,0.504089172
4889,0.381386063
4890,0.299226532
4891,0.236688571
4892,0.234924118
4893,0.267281127
4894,0.235932967
4895,0.26630737
4896,0.197604573
4897,0.058590185
4898,0.052391262
4899,0.071315826
4900,0.060059403
4901,0.050454395
4902,0.030192948
4903,0.017525665
4904,0.045416531
4905,0.103361693
4906,0.11248214
4907,0.098649977
4908,0.072980468
4909,0.052906755
4910,0.038016503
4911,0.026443079
4912,0.018838444
4913,0.036203487
4914,0.053167905
4915,0.144919603
4916,0.352741157
4917,0.325145846
4918,0.171153534
4919,0.099068463
4920,0.070048966
4921,0.064078219
4922,0.057608311
4923,0.050722065
4924,0.045851585
4925,0.074640895
4926,0.126654217
4927,0.202231721
4928,0.242613272
4929,0.255707493
4930,0.227494694
4931,0.158680185
4932,0.089846063
4933,0.054096256
4934,0.042308596
4935,0.046164981
4936,0.056277829
4937,0.059792533
4938,0.043179076
4939,0.0471376
4940,0.065401308
4941,0.057832037
4942,0.042706382
4943,0.03767864
4944,0.039998207
4945,0.045961551
4946,0.047845123
4947,0.055775749
4948,0.061050382
4949,0.078631969
4950,0.113170428
4951,0.121025985
4952,0.045447482
4953,0.018900047
4954,0.024460291
4955,0.030784351
4956,0.064350616
4957,0.111387342
4958,0.084807882
4959,0.065727643
4960,0.070369937
4961,0.121025095
4962,0.144157298
4963,0.21510845
4964,0.290915418
4965,0.219704542
4966,0.148556538
4967,0.108036118
4968,0.100176728
4969,0.098858484
4970,0.095017276
4971,0.100870004
4972,0.105624281
4973,0.127424179
4974,0.201369311
4975,0.355424731
4976,0.421377757
4977,0.428421032
4978,0.405054208
4979,0.369722696
4980,0.337303367
4981,0.313663494
4982,0.28347885
4983,0.240411965
4984,0.233010197
4985,0.235241099
4986,0.111166255
4987,0.124483737
4988,0.134604039
4989,0.13232538
4990,0.133219906
4991,0.137655171
4992,0.105784976
4993,0.052522857
4994,0.013438054
4995,0.009787782
4996,0.054845969
4997,0.065849727
4998,0.109246744
4999,0.154358756
5000,0.181574289
5001,0.192657199
5002,0.18758204
5003,0.199186012
5004,0.309581424
5005,0.303013193
5006,0.149247234
5007,0.091651087
5008,0.078242324
5009,0.098089603
5010,0.155159245
5011,0.126241727
5012,0.090038766
5013,0.095965379
5014,0.147007079
5015,0.277292601
5016,0.365396441
5017,1.066483481
5018,1.428949432
5019,1.776423295
5020,2.433699508
5021,3.11190168
5022,3.588997287
5023,4.230787671
5024,5.017723125
5025,5.680209369
5026,5.840514347
5027,5.655311681
5028,5.13524974
5029,4.402860988
5030,3.762519863
5031,2.692488127
5032,1.328042214
5033,0.482281373
5034,0.259021361
5035,0.289469768
5036,0.373663267
5037,0.351650656
5038,0.343851306
5039,0.305215537
5040,0.312809222
5041,0.326433903
5042,0.339809286
5043,0.375394571
5044,0.399496121
5045,0.500361194
5046,0.564125866
5047,0.729878602
5048,0.670752979
5049,0.495534043
5050,0.389796871
5051,0.334417156
5052,0.29225184
5053,0.235799885
5054,0.183641697
5055,0.145946733
5056,0.093391726
5057,0.046871645
5058,0.031970246
5059,0.044599033
5060,0.04867685
5061,0.04823692
5062,0.044684325
5063,0.04371086
5064,0.049914269
5065,0.065490944
5066,0.087606622
5067,0.102851422
5068,0.107468172
5069,0.078433009
5070,0.079529065
5071,0.029271833
5072,0.060993604
5073,0.063649039
5074,0.052487945
5075,0.041907523
5076,0.035203911
5077,0.03407344
5078,0.033832682
5079,0.044791629
5080,0.04518689
5081,0.048081366
5082,0.042530909
5083,0.085036365
5084,0.09959349
5085,0.119637473
5086,0.139786935
5087,0.178171984
5088,0.194724855
5089,0.189998121
5090,0.156779966
5091,0.132066208
5092,0.117387788
5093,0.089992281
5094,0.077640271
5095,0.010039148
5096,0.004638186
5097,0.003866978
5098,0.00461457
5099,0.00972749
5100,0.022468383
5101,0.042936543
5102,0.066280032
5103,0.075140673
5104,0.067307657
5105,0.064284685
5106,0.060340354
5107,0.136352268
5108,0.168510196
5109,0.158444281
5110,0.140204009
5111,0.120447191
5112,0.09607054
5113,0.064598613
5114,0.050784079
5115,0.050238245
5116,0.049336518
5117,0.054611373
5118,0.089834382
5119,0.071944069
5120,0.086798081
5121,0.090151813
5122,0.113471279
5123,0.159128394
5124,0.186324963
5125,0.178773991
5126,0.15147616
5127,0.134102137
5128,0.122010092
5129,0.122342697
5130,0.083801891
5131,0.060564765
5132,0.062426693
5133,0.051678355
5134,0.045918542
5135,0.055817195
5136,0.0571301
5137,0.053486943
5138,0.06530337
5139,0.044049505
5140,0.017144487
5141,0.00975649
5142,0.008927173
5143,0.002183356
5144,0.00210054
5145,0.01196186
5146,0.058152679
5147,0.172478069
5148,0.32924164
5149,0.480957503
5150,0.566367705
5151,0.539935416
5152,0.436984693
5153,0.259049429
5154,0.104452913
5155,0.124994128
5156,0.142236566
5157,0.116176277
5158,0.097038326
5159,0.100362561
5160,0.100397133
5161,0.107163506
5162,0.114140881
5163,0.120093948
5164,0.128824494
5165,0.145739824
5166,0.216533355
5167,0.245017779
5168,0.316179385
5169,0.428501136
5170,0.700633653
5171,1.099779481
5172,1.494588976
5173,1.904214482
5174,2.137857599
5175,2.032079579
5176,1.695219027
5177,1.12149349
5178,0.477775566
5179,0.353705916
5180,0.364267648
5181,0.381831306
5182,0.483649748
5183,0.542438013
5184,0.487626191
5185,0.405283604
5186,0.352534421
5187,0.264910745
5188,0.145291646
5189,0.103457354
5190,0.204126542
5191,0.609935907
5192,1.436385945
5193,1.853178124
5194,1.695450697
5195,1.574277749
5196,1.647228555
5197,1.760256661
5198,1.852210067
5199,1.761854601
5200,1.3906513
5201,0.76949885
5202,0.340752072
5203,0.341123872
5204,0.28742753
5205,0.276584308
5206,0.297318152
5207,0.309673956
5208,0.241756258
5209,0.203538122
5210,0.182067036
5211,0.163885652
5212,0.136039851
5213,0.114911502
5214,0.154193656
5215,0.120435285
5216,0.143489816
5217,0.09246459
5218,0.107431853
5219,0.156262884
5220,0.23403569
5221,0.270887454
5222,0.220722604
5223,0.134694445
5224,0.081060475
5225,0.051191557
5226,0.026292255
5227,0.008423351
5228,0.013223565
5229,0.045034049
5230,0.075583846
5231,0.090858764
5232,0.113747799
5233,0.119887187
5234,0.130081728
5235,0.107793515
5236,0.064601796
5237,0.046699071
5238,0.030241518
5239,0.077687818
5240,0.174219823
5241,0.418401965
5242,0.668483446
5243,0.87276065
5244,1.059385543
5245,1.238656885
5246,1.328743733
5247,1.082660373
5248,0.721810552
5249,0.290756632
5250,0.093909125
5251,0.235765724
5252,0.326712896
5253,0.379535698
5254,0.372095007
5255,0.369497888
5256,0.34836435
5257,0.270628026
5258,0.192934592
5259,0.130130336
5260,0.07635899
5261,0.064577901
5262,0.138504224
5263,0.233640159
5264,0.384715035
5265,0.503672939
5266,0.545224739
5267,0.50498781
5268,0.404603488
5269,0.31927955
5270,0.278492568
5271,0.254938202
5272,0.174031924
5273,0.089198302
5274,0.076278577
5275,0.158300229
5276,0.1482944
5277,0.172076085
5278,0.198335672
5279,0.197304412
5280,0.194424228
5281,0.17767883
5282,0.170977785
5283,0.134248645
5284,0.107196771
5285,0.085461578
5286,0.090048209
5287,0.018864233
5288,0.017270726
5289,0.005295057
5290,0.000807726
5291,0.000457048
5292,0.002011899
5293,0.008739016
5294,0.020608837
5295,0.030573834
5296,0.032314774
5297,0.025826975
5298,0.050328417
5299,0.139980951
5300,0.209173532
5301,0.239381768
5302,0.22791169
5303,0.205007633
5304,0.181377947
5305,0.16398671
5306,0.141389046
5307,0.137108258
5308,0.13438866
5309,0.110708884
5310,0.063671677
5311,0.024723747
5312,0.011711319
5313,0.00592738
5314,0.021243817
5315,0.063962388
5316,0.12087513
5317,0.173420282
5318,0.208659948
5319,0.204267239
5320,0.137564085
5321,0.088734059
5322,0.085943567
5323,0.148893981
5324,0.185531775
5325,0.173798061
5326,0.15249235
5327,0.127712624
5328,0.111324117
5329,0.111700037
5330,0.11205185
5331,0.106774399
5332,0.081417166
5333,0.051941939
5334,0.066678779
5335,0.097934574
5336,0.151675853
5337,0.233125649
5338,0.344683645
5339,0.44792687
5340,0.546373447
5341,0.683539037
5342,0.841374218
5343,0.768911486
5344,0.394773618
5345,0.165457136
5346,0.104283414
5347,0.158109048
5348,0.193518735
5349,0.18151413
5350,0.150114697
5351,0.08431682
5352,0.048544852
5353,0.033811653
5354,0.023987089
5355,0.015198186
5356,0.028683966
5357,0.040437876
5358,0.075559438
5359,0.074609058
5360,0.073134165
5361,0.062641341
5362,0.075493475
5363,0.153246484
5364,0.169571253
5365,0.184991691
5366,0.23480737
5367,0.230837837
5368,0.189002799
5369,0.143880473
5370,0.095637835
5371,0.107652807
5372,0.072792267
5373,0.044905979
5374,0.047903568
5375,0.079616344
5376,0.105546724
5377,0.127159434
5378,0.168835064
5379,0.222338273
5380,0.277781576
5381,0.383848298
5382,0.536330738
5383,0.419473663
5384,0.31290858
5385,0.234827235
5386,0.246785004
5387,0.270541514
5388,0.26005759
5389,0.201458019
5390,0.159122536
5391,0.137081492
5392,0.103103793
5393,0.062008528
5394,0.050302043
5395,0.103703506
5396,0.118136789
5397,0.120163304
5398,0.121556399
5399,0.125704768
5400,0.130238696
5401,0.134183299
5402,0.130527223
5403,0.127263142
5404,0.112736848
5405,0.073783557
5406,0.087042336
5407,0.028725335
5408,0.014659747
5409,0.042830405
5410,0.057980343
5411,0.054388017
5412,0.051174694
5413,0.048914648
5414,0.036726828
5415,0.029279979
5416,0.041730203
5417,0.047075251
5418,0.055114855
5419,0.108935662
5420,0.110435758
5421,0.110056409
5422,0.09045133
5423,0.066728624
5424,0.043047742
5425,0.033743619
5426,0.020767663
5427,0.010304467
5428,0.015607964
5429,0.035490609
5430,0.045579045
5431,0.080050226
5432,0.066898324
5433,0.050747085
5434,0.042413781
5435,0.030850475
5436,0.015507437
5437,0.008324264
5438,0.013550385
5439,0.013395486
5440,0.009571508
5441,0.004143524
5442,0.00311482
5443,0.009958927
5444,0.017463659
5445,0.023671736
5446,0.019895225
5447,0.012589843
5448,0.011688589
5449,0.027683725
5450,0.058848651
5451,0.078049687
5452,0.105769447
5453,0.094855136
5454,0.121045677
5455,0.077410491
5456,0.147378766
5457,0.128246129
5458,0.147763866
5459,0.162778195
5460,0.169364519
5461,0.173316871
5462,0.147713498
5463,0.118716221
5464,0.066730596
5465,0.04650481
5466,0.035419335
5467,0.033072407
5468,0.030601419
5469,0.02762612
5470,0.02089705
5471,0.012228951
5472,0.012887493
5473,0.029827659
5474,0.047816656
5475,0.072552912
5476,0.093441769
5477,0.119770621
5478,0.173770783
5479,0.147151423
5480,0.134991783
5481,0.063892832
5482,0.037387763
5483,0.046062436
5484,0.080633184
5485,0.132191381
5486,0.186395894
5487,0.231224396
5488,0.273357367
5489,0.197234266
5490,0.115834687
5491,0.198345245
5492,0.278328648
5493,0.280901552
5494,0.242968953
5495,0.230624452
5496,0.259756997
5497,0.377159113
5498,0.491274784
5499,0.487642653
5500,0.409365486
5501,0.380905663
5502,0.512834426
5503,0.690990063
5504,1.0614781
5505,1.336172397
5506,1.486925488
5507,1.488972411
5508,1.402180781
5509,1.254850492
5510,0.964001218
5511,0.721618702
5512,0.53338873
5513,0.373987899
5514,0.206333928
5515,0.236603645
5516,0.264881542
5517,0.250410229
5518,0.30578998
5519,0.327949955
5520,0.289626955
5521,0.260268848
5522,0.225931038
5523,0.154506432
5524,0.116547337
5525,0.095263705
5526,0.124624425
5527,0.133568343
5528,0.172509398
5529,0.117394798
5530,0.103547935
5531,0.157557482
5532,0.271784557
5533,0.415162546
5534,0.543324459
5535,0.574572373
5536,0.447141062
5537,0.220060867
5538,0.146131264
5539,0.202437965
5540,0.225780869
5541,0.254917915
5542,0.256866895
5543,0.257600566
5544,0.269682705
5545,0.28302016
5546,0.277237277
5547,0.263114876
5548,0.196764746
5549,0.177107677
5550,0.30227241
5551,0.516046519
5552,0.60524554
5553,0.497083172
5554,0.421881337
5555,0.398355212
5556,0.388378761
5557,0.359454049
5558,0.322823857
5559,0.259823338
5560,0.16571181
5561,0.094598146
5562,0.095261157
5563,0.102524817
5564,0.079638816
5565,0.069229724
5566,0.075778014
5567,0.097987517
5568,0.135460608
5569,0.177742399
5570,0.188235973
5571,0.18727889
5572,0.172373512
5573,0.128010271
5574,0.047988235
5575,0.016497073
5576,0.067404748
5577,0.108317028
5578,0.131637392
5579,0.188484421
5580,0.287569708
5581,0.464952611
5582,0.633536939
5583,0.733582253
5584,0.697169724
5585,0.423360834
5586,0.202652977
5587,0.229763988
5588,0.235442086
5589,0.205810635
5590,0.190403871
5591,0.18079947
5592,0.172088605
5593,0.167995948
5594,0.165452279
5595,0.167995948
5596,0.150243172
5597,0.159069263
5598,0.305125629
5599,0.360851453
5600,0.423649012
5601,0.504555627
5602,0.712190245
5603,1.145236013
5604,1.800536305
5605,2.428798637
5606,2.862615783
5607,2.981834616
5608,2.713113276
5609,2.105467826
5610,1.561461857
5611,1.35515673
5612,1.221133791
5613,0.970468707
5614,0.791338147
5615,0.573375502
5616,0.322625814
5617,0.184040004
5618,0.114839874
5619,0.076045488
5620,0.072462302
5621,0.079836395
5622,0.191263842
5623,0.391984292
5624,0.710852986
5625,0.697090374
5626,0.472942054
5627,0.328042017
5628,0.293246582
5629,0.335410967
5630,0.384208534
5631,0.378077882
5632,0.298066132
5633,0.160125196
5634,0.164736327
5635,0.231734551
5636,0.225047738
5637,0.200569811
5638,0.179109365
5639,0.155865601
5640,0.131450524
5641,0.154668243
5642,0.214815033
5643,0.224209214
5644,0.208908752
5645,0.212784135
5646,0.39185081
5647,0.505840005
5648,0.529052736
5649,0.291852683
5650,0.156542649
5651,0.120371978
5652,0.158816149
5653,0.224364487
5654,0.274400862
5655,0.306712485
5656,0.271962278
5657,0.139806266
5658,0.147186416
5659,0.191281963
5660,0.170910937
5661,0.153207778
5662,0.173282311
5663,0.184272873
5664,0.172753019
5665,0.163502801
5666,0.144709207
5667,0.147552001
5668,0.146033856
5669,0.171004627
5670,0.321723921
5671,0.295594706
5672,0.244614797
5673,0.183181124
5674,0.150728084
5675,0.13851061
5676,0.136913858
5677,0.125860571
5678,0.11214141
5679,0.092953689
5680,0.057186182
5681,0.038983694
5682,0.051667546
5683,0.081618377
5684,0.102445841
5685,0.114768023
5686,0.130179091
5687,0.152504024
5688,0.172761631
5689,0.182841457
5690,0.222931153
5691,0.225757362
5692,0.20976041
5693,0.216251978
5694,0.386830997
5695,0.324195604
5696,0.416715858
5697,0.26875523
5698,0.171736343
5699,0.115365229
5700,0.07179443
5701,0.041891988
5702,0.026705903
5703,0.021165541
5704,0.018810025
5705,0.018483125
5706,0.060807191
5707,0.108236909
5708,0.121835946
5709,0.146434091
5710,0.138973082
5711,0.128050393
5712,0.128000635
5713,0.134902111
5714,0.14750288
5715,0.165783823
5716,0.183080284
5717,0.176942022
5718,0.266211214
5719,0.188091767
5720,0.296735648
5721,0.301902353
5722,0.293454046
5723,0.271772458
5724,0.258948537
5725,0.272051713
5726,0.294187509
5727,0.303517767
5728,0.289987555
5729,0.185826271
5730,0.16623546
5731,0.229037336
5732,0.235151909
5733,0.202396412
5734,0.205215264
5735,0.208566637
5736,0.215745738
5737,0.232010104
5738,0.255318567
5739,0.262127301
5740,0.24739771
5741,0.215980425
5742,0.289230863
5743,0.554869422
5744,1.25744174
5745,1.546791749
5746,1.609295378
5747,1.475342183
5748,1.385734337
5749,1.368778597
5750,1.395049139
5751,1.398175441
5752,1.275589806
5753,0.867681133
5754,0.418417834
5755,0.348495572
5756,0.257438738
5757,0.205481297
5758,0.189678715
5759,0.198742581
5760,0.251934402
5761,0.278161813
5762,0.355625268
5763,0.397093644
5764,0.342145145
5765,0.431314941
5766,0.729673316
5767,0.876483029
5768,1.114160077
5769,1.424015682
5770,2.014710411
5771,2.646539869
5772,2.716329099
5773,2.563097204
5774,2.42456192
5775,2.171141623
5776,1.864107854
5777,1.42493688
5778,1.081356588
5779,0.961518475
5780,0.729699937
5781,0.525474664
5782,0.478092482
5783,0.519546941
5784,0.552332361
5785,0.641750866
5786,0.626676035
5787,0.614354721
5788,0.453703165
5789,0.320992663
5790,0.421863222
5791,0.575852641
5792,0.565810562
5793,0.437046597
5794,0.341374684
5795,0.261715619
5796,0.21747129
5797,0.194244726
5798,0.202540858
5799,0.230845219
5800,0.240005528
5801,0.115470268
5802,0.157805632
5803,0.222456171
5804,0.242821803
5805,0.244115375
5806,0.300709043
5807,0.30928965
5808,0.285201046
5809,0.258851071
5810,0.238089132
5811,0.210558679
5812,0.173457845
5813,0.141667366
5814,0.242197664
5815,0.151099332
5816,0.461480317
5817,0.660685479
5818,0.739191279
5819,0.813734759
5820,0.862026192
5821,0.844731128
5822,0.751748785
5823,0.598278714
5824,0.341363403
5825,0.142337391
5826,0.188268541
5827,0.373986017
5828,0.679636373
5829,0.974794632
5830,0.892872226
5831,0.74785493
5832,0.655281259
5833,0.552542838
5834,0.553829674
5835,0.509419672
5836,0.416031331
5837,0.314739057
5838,0.466867067
5839,0.909748606
5840,0.977985475
5841,0.81135476
5842,0.616051706
5843,0.417763278
5844,0.272135733
5845,0.197594599
5846,0.17995209
5847,0.187729274
5848,0.186893892
5849,0.071454474
5850,0.090684875
5851,0.137808556
5852,0.16863082
5853,0.179749199
5854,0.17537587
5855,0.243969588
5856,0.327202664
5857,0.180856326
5858,0.150498876
5859,0.315569566
5860,0.34837338
5861,0.281715676
5862,0.327914976
5863,0.322507078
5864,0.428175761
5865,0.707573735
5866,1.036979582
5867,1.115916873
5868,1.063529925
5869,1.001839324
5870,1.032189226
5871,1.164630798
5872,1.22558853
5873,1.199866166
5874,1.317905076
5875,1.473491032
5876,1.400720159
5877,1.188595902
5878,1.018079585
5879,0.892175636
5880,0.633840778
5881,0.329899219
5882,0.157198567
5883,0.092035289
5884,0.06085447
5885,0.067872393
5886,0.102117339
5887,0.222129928
5888,0.416255561
5889,0.621410236
5890,0.754791239
5891,0.907640802
5892,0.981452102
5893,1.109360467
5894,1.357309999
5895,1.514089768
5896,1.152696922
5897,0.479332641
5898,0.283071696
5899,0.33058397
5900,0.318256867
5901,0.280938742
5902,0.277680114
5903,0.282155785
5904,0.269641251
5905,0.289958376
5906,0.26924833
5907,0.216527282
5908,0.180211496
5909,0.156584529
5910,0.175624401
5911,0.124371466
5912,0.241072236
5913,0.649651294
5914,0.79165824
5915,1.085166803
5916,1.545895433
5917,1.998675405
5918,2.221532017
5919,2.113019541
5920,1.58859947
5921,0.858737275
5922,0.574662933
5923,0.515491381
5924,0.474366728
5925,0.51382759
5926,0.506864297
5927,0.475607033
5928,0.478861343
5929,0.532506939
5930,0.608022077
5931,0.687903628
5932,0.733689191
5933,0.806048643
5934,0.711412137
5935,0.791204558
5936,0.960580287
5937,1.223615724
5938,1.453537613
5939,1.572955001
5940,1.83978357
5941,2.177283623
5942,2.420465357
5943,2.338445761
5944,1.665094753
5945,0.800001454
5946,0.21894643
5947,0.096115722
5948,0.052868089
5949,0.029036911
5950,0.017501346
5951,0.006712674
5952,0.01209414
5953,0.020307343
5954,0.039761441
5955,0.044531671
5956,0.052674564
5957,0.058201699
5958,0.073260844
5959,0.09327502
5960,0.092002745
5961,0.207401408
5962,0.498835625
5963,0.747707042
5964,0.776953822
5965,0.675086444
5966,0.545445658
5967,0.58760334
5968,0.435976335
5969,0.31592359
5970,0.572817388
5971,0.177979744
5972,0.037183965
5973,0.179232259
5974,0.269830874
5975,0.084934704
5976,0.064903535
5977,0.039915406
5978,0.082385238
5979,0.137426768
5980,0.12378341
5981,0.137639099
5982,0.207530333
5983,0.360777146
5984,0.576421201
5985,0.768193638
5986,1.014333893
5987,1.198697507
5988,1.438324416
5989,1.770775883
5990,1.997753096
5991,1.957724041
5992,1.489837654
5993,0.572605708
5994,0.307416989
5995,0.297925522
5996,0.284087573
5997,0.272656525
5998,0.267810864
5999,0.245826274
6000,0.220462674
6001,0.208772776
6002,0.191970198
6003,0.188395593
6004,0.2039144
6005,0.189861433
6006,0.210315561
6007,0.181797963
6008,0.818977265
6009,0.999209447
6010,1.052841189
6011,1.02950384
6012,0.960688203
6013,0.895139807
6014,0.865317178
6015,0.794900634
6016,0.548067409
6017,0.134215886
6018,0.193340031
6019,0.200445661
6020,0.179073199
6021,0.175029002
6022,0.187210883
6023,0.246685737
6024,0.236771061
6025,0.229059012
6026,0.215790859
6027,0.199781495
6028,0.181178857
6029,0.186730858
6030,0.339602329
6031,0.45760109
6032,0.883892731
6033,0.932977174
6034,0.761976844
6035,0.596479885
6036,0.524126556
6037,0.534745827
6038,0.622115361
6039,0.715566719
6040,0.726497262
6041,0.285496548
6042,0.240766621
6043,0.302118603
6044,0.323141665
6045,0.316548367
6046,0.347925972
6047,0.326067196
6048,0.29357599
6049,0.267031881
6050,0.324254565
6051,0.325785549
6052,0.304343357
6053,0.322448755
6054,0.517827203
6055,0.758532646
6056,1.04992761
6057,0.996179235
6058,0.968410784
6059,0.896148262
6060,0.67099508
6061,0.411138814
6062,0.232612635
6063,0.133068461
6064,0.088367118
6065,0.057847361
6066,0.196048651
6067,0.196629663
6068,0.216946942
6069,0.232405181
6070,0.195484316
6071,0.176438009
6072,0.188480144
6073,0.20014172
6074,0.196729679
6075,0.173587314
6076,0.164884115
6077,0.180250703
6078,0.290336935
6079,0.204174614
6080,0.141452989
6081,0.141285463
6082,0.066487805
6083,0.025665895
6084,0.018570209
6085,0.009800069
6086,0.001468611
6087,0.000842687
6088,0.001483276
6089,0.004215056
6090,0.011620386
6091,0.024590435
6092,0.043627044
6093,0.063339445
6094,0.071490633
6095,0.075940947
6096,0.087958431
6097,0.077894908
6098,0.074709546
6099,0.083544602
6100,0.088174539
6101,0.0999212
6102,0.115316947
6103,0.126696419
6104,0.028660657
6105,0.005475824
6106,0.093262196
6107,0.129690441
6108,0.043743258
6109,0.018133699
6110,0.01387941
6111,0.012069723
6112,0.018099565
6113,0.052220671
6114,0.156668138
6115,0.215989952
6116,0.214486586
6117,0.215203622
6118,0.196155778
6119,0.152583893
6120,0.148834235
6121,0.141963484
6122,0.11658564
6123,0.104686297
6124,0.052303501
6125,0.019832806
6126,0.007275305
6127,0.001949494
6128,0.028501762
6129,0.07070623
6130,0.114625574
6131,0.18650211
6132,0.296017072
6133,0.408678249
6134,0.45670435
6135,0.456600211
6136,0.331945081
6137,0.123188064
6138,0.09113127
6139,0.114465214
6140,0.118134582
6141,0.119582919
6142,0.144009699
6143,0.164601438
6144,0.203256211
6145,0.195557796
6146,0.238672035
6147,0.315240664
6148,0.335577895
6149,0.257285649
6150,0.270786181
6151,0.265965551
6152,0.417739117
6153,0.621117381
6154,0.909579561
6155,1.307341551
6156,1.526231048
6157,1.520739007
6158,1.322240473
6159,0.978103143
6160,0.586487466
6161,0.197705964
6162,0.175508236
6163,0.184822027
6164,0.166468159
6165,0.134739808
6166,0.11174201
6167,0.09943271
6168,0.103317759
6169,0.103326121
6170,0.084738476
6171,0.081840469
6172,0.08841755
6173,0.094160298
6174,0.085254395
6175,0.048952306
6176,0.027957705
6177,0.018064175
6178,0.015872767
6179,0.024722459
6180,0.050452142
6181,0.096038534
6182,0.140183644
6183,0.148884489
6184,0.113704381
6185,0.054714913
6186,0.108900694
6187,0.116713906
6188,0.105386283
6189,0.092307782
6190,0.077207926
6191,0.061606701
6192,0.048440434
6193,0.036086186
6194,0.024292361
6195,0.015749823
6196,0.013782811
6197,0.022332968
6198,0.026691412
6199,0.023446933
6200,0.010072565
6201,0.018853531
6202,0.034071286
6203,0.053223609
6204,0.073076496
6205,0.084930022
6206,0.087716418
6207,0.082061327
6208,0.073321225
6209,0.058228145
6210,0.084422657
6211,0.094522816
6212,0.080381327
6213,0.057078589
6214,0.036062899
6215,0.02886236
6216,0.030290985
6217,0.026061793
6218,0.023580096
6219,0.027569508
6220,0.038623958
6221,0.050689408
6222,0.044238276
6223,0.049879702
6224,0.040474347
6225,0.033814495
6226,0.027695161
6227,0.027352986
6228,0.036628403
6229,0.058153469
6230,0.085321031
6231,0.125723625
6232,0.159187589
6233,0.095986996
6234,0.075394689
6235,0.074601068
6236,0.066964682
6237,0.061325163
6238,0.063210157
6239,0.06766724
6240,0.085251982
6241,0.116855019
6242,0.155970877
6243,0.187859645
6244,0.182388348
6245,0.196782736
6246,0.355346221
6247,0.543698643
6248,0.648543341
6249,0.560470273
6250,0.511610685
6251,0.467449703
6252,0.463168051
6253,0.503111929
6254,0.552816686
6255,0.558896586
6256,0.499080976
6257,0.30451551
6258,0.173120145
6259,0.21658386
6260,0.252360034
6261,0.334556175
6262,0.335927589
6263,0.322440037
6264,0.301467673
6265,0.337094021
6266,0.459084744
6267,0.646297411
6268,0.802080624
6269,0.926122303
6270,1.221981628
6271,2.182464755
6272,3.21100063
6273,3.541138993
6274,3.570757075
6275,3.528011674
6276,3.331454406
6277,2.937913086
6278,2.443675549
6279,1.963775679
6280,1.578954675
6281,1.324635863
6282,1.437713541
6283,1.639763092
6284,1.753566103
6285,1.760328387
6286,1.656994535
6287,1.468509521
6288,1.270281304
6289,1.185492474
6290,1.024105098
6291,0.899443066
6292,0.892979021
6293,0.895697547
6294,1.083565061
6295,1.401000654
6296,2.152535665
6297,2.222881238
6298,1.841707133
6299,1.505495194
6300,1.240846829
6301,0.984554327
6302,0.738970208
6303,0.509707023
6304,0.2813131
6305,0.094604357
6306,0.159465432
6307,0.132694967
6308,0.128364422
6309,0.139426277
6310,0.130789772
6311,0.134047804
6312,0.151544459
6313,0.177764427
6314,0.203001095
6315,0.220165965
6316,0.223181032
6317,0.230194266
6318,0.325328265
6319,0.374060667
6320,0.741155364
6321,0.929024761
6322,0.843267367
6323,0.707977324
6324,0.581320229
6325,0.47232349
6326,0.396885928
6327,0.31958811
6328,0.18336393
6329,0.098187047
