,solar
6064,1.370792937
6065,0.37493631
6066,0
6067,0
6068,0
6069,0
6070,0
6071,0
6072,0
6073,0
6074,0
6075,0
6076,0
6077,0
6078,0.480947299
6079,1.734623482
6080,2.95317031
6081,3.846563635
6082,4.400170275
6083,4.59710457
6084,4.507930324
6085,4.015717339
6086,3.263972856
6087,2.118696075
6088,1.207763364
6089,0.310687714
6090,0
6091,0
6092,0
6093,0
6094,0
6095,0
6096,0
6097,0
6098,0
6099,0
6100,0
6101,0
6102,0.346023431
6103,1.213005882
6104,1.880167057
6105,2.742124695
6106,3.599562867
6107,3.846278699
6108,3.81187078
6109,3.836013926
6110,3.106641712
6111,2.074201783
6112,1.052919955
6113,0.266962045
6114,0
6115,0
6116,0
6117,0
6118,0
6119,0
6120,0
6121,0
6122,0
6123,0
6124,0
6125,0
6126,0.352547989
6127,0.855453577
6128,1.683495204
6129,1.328091026
6130,0.968608687
6131,0.754809403
6132,1.154180643
6133,0.996356994
6134,0.826131173
6135,0.441150338
6136,0.938019845
6137,0.316132606
6138,0
6139,0
6140,0
6141,0
6142,0
6143,0
6144,0
6145,0
6146,0
6147,0
6148,0
6149,0
6150,0.258945402
6151,0.91737559
6152,0.863562108
6153,2.249497214
6154,3.845353307
6155,3.742609399
6156,2.799366772
6157,2.858239339
6158,1.567234
6159,1.767975476
6160,0.879133764
6161,0.306375484
6162,0
6163,0
6164,0
6165,0
6166,0
6167,0
6168,0
6169,0
6170,0
6171,0
6172,0
6173,0
6174,0.410908215
6175,1.551212751
6176,2.677898054
6177,3.536455957
6178,4.139081966
6179,4.143111965
6180,3.968499706
6181,3.386526428
6182,3.146773246
6183,2.542576472
6184,1.354780473
6185,0.286303353
6186,0
6187,0
6188,0
6189,0
6190,0
6191,0
6192,0
6193,0
6194,0
6195,0
6196,0
6197,0
6198,0.39904976
6199,1.543093385
6200,2.668335929
6201,3.536975195
6202,3.702661894
6203,3.490266822
6204,2.650512256
6205,3.677267591
6206,2.424553349
6207,1.574715493
6208,0.70214293
6209,0.145109651
6210,0
6211,0
6212,0
6213,0
6214,0
6215,0
6216,0
6217,0
6218,0
6219,0
6220,0
6221,0
6222,0.318169181
6223,0.534391364
6224,0.913220785
6225,1.676260934
6226,2.22355678
6227,2.905418616
6228,2.908900765
6229,3.161753598
6230,2.552012499
6231,2.440842112
6232,1.168109342
6233,0.243482048
6234,0
6235,0
6236,0
6237,0
6238,0
6239,0
6240,0
6241,0
6242,0
6243,0
6244,0
6245,0
6246,0.386390109
6247,0.514244227
6248,0.648551424
6249,0.91948905
6250,0.895320891
6251,1.32672194
6252,1.539412557
6253,1.768668669
6254,2.220591974
6255,1.680448334
6256,1.210987563
6257,0.21964007
6258,0
6259,0
6260,0
6261,0
6262,0
6263,0
6264,0
6265,0
6266,0
6267,0
6268,0
6269,0
6270,0.372231366
6271,0.563330644
6272,1.286808794
6273,2.345400939
6274,2.715036264
6275,2.375687722
6276,2.01944533
6277,2.131378051
6278,1.544926187
6279,1.035528739
6280,0.545578542
6281,0.097383808
6282,0
6283,0
6284,0
6285,0
6286,0
6287,0
6288,0
6289,0
6290,0
6291,0
6292,0
6293,0
6294,0.293930512
6295,1.203046703
6296,2.424651996
6297,3.275181035
6298,3.983381418
6299,4.207713522
6300,4.275960659
6301,3.870800493
6302,3.284266925
6303,2.366332466
6304,1.24161978
6305,0.203776598
6306,0
6307,0
6308,0
6309,0
6310,0
6311,0
6312,0
6313,0
6314,0
6315,0
6316,0
6317,0
6318,0.369571191
6319,1.545868854
6320,2.61221687
6321,3.645790228
6322,4.222851259
6323,4.482569467
6324,4.293109284
6325,3.735176551
6326,2.859414315
6327,1.89312703
6328,0.987523242
6329,0.163406149
6330,0
6331,0
6332,0
6333,0
6334,0
6335,0
6336,0
6337,0
6338,0
6339,0
6340,0
6341,0
6342,0.364990856
6343,1.287783541
6344,1.869324047
6345,2.630731239
6346,3.666645186
6347,4.270026234
6348,4.002772373
6349,3.864408938
6350,3.010533704
6351,2.162238155
6352,1.15539787
6353,0.168348361
6354,0
6355,0
6356,0
6357,0
6358,0
6359,0
6360,0
6361,0
6362,0
6363,0
6364,0
6365,0
6366,0.367366305
6367,1.58347868
6368,2.780930422
6369,3.654111097
6370,4.217166424
6371,4.468248
6372,4.399576006
6373,4.031819435
6374,3.376537268
6375,2.430178119
6376,1.234223977
6377,0.162750486
6378,0
6379,0
6380,0
6381,0
6382,0
6383,0
6384,0
6385,0
6386,0
6387,0
6388,0
6389,0
6390,0.35263536
6391,1.533471134
6392,2.689347619
6393,3.559118334
6394,4.100135059
6395,4.32712722
6396,4.237403679
6397,3.897509657
6398,3.251258827
6399,2.300489756
6400,1.137101973
6401,0.135015507
6402,0
6403,0
6404,0
6405,0
6406,0
6407,0
6408,0
6409,0
6410,0
6411,0
6412,0
6413,0
6414,0.313890627
6415,1.432579121
6416,2.56422884
6417,3.430354486
6418,4.004753859
6419,4.268311295
6420,4.212831966
6421,3.865725476
6422,3.182016827
6423,2.119431431
6424,1.048996866
6425,0.111287443
6426,0
6427,0
6428,0
6429,0
6430,0
6431,0
6432,0
6433,0
6434,0
6435,0
6436,0
6437,0
6438,0.236815768
6439,1.067433576
6440,2.257526681
6441,2.905849295
6442,3.49169323
6443,3.580995466
6444,3.47208748
6445,3.212875093
6446,2.845636826
6447,2.010264462
6448,1.010601987
6449,0.099837836
6450,0
6451,0
6452,0
6453,0
6454,0
6455,0
6456,0
6457,0
6458,0
6459,0
6460,0
6461,0
6462,0.325663716
6463,1.510679195
6464,2.281936483
6465,3.57836148
6466,3.543487772
6467,4.388701075
6468,3.996478475
6469,3.665340019
6470,2.67112854
6471,2.06537831
6472,1.077703098
6473,0.094782044
6474,0
6475,0
6476,0
6477,0
6478,0
6479,0
6480,0
6481,0
6482,0
6483,0
6484,0
6485,0
6486,0.312756008
6487,1.537779942
6488,2.823782269
6489,3.783757676
6490,4.4143013
6491,4.700246269
6492,4.655053273
6493,4.275363919
6494,3.564350989
6495,2.526702966
6496,1.216381286
6497,0.100515015
6498,0
6499,0
6500,0
6501,0
6502,0
6503,0
6504,0
6505,0
6506,0
6507,0
6508,0
6509,0
6510,0.351336844
6511,1.647859293
6512,2.904465802
6513,3.816483197
6514,3.225519306
6515,3.786488011
6516,4.08159343
6517,3.4930679
6518,3.537666666
6519,2.459757589
6520,1.159716652
6521,0.079739526
6522,0
6523,0
6524,0
6525,0
6526,0
6527,0
6528,0
6529,0
6530,0
6531,0
6532,0
6533,0
6534,0.335627486
6535,1.618190858
6536,1.432498695
6537,1.396603225
6538,1.480889513
6539,2.704652086
6540,1.57623054
6541,2.065527581
6542,1.847376491
6543,0.606994593
6544,0.555282895
6545,0.032327471
6546,0
6547,0
6548,0
6549,0
6550,0
6551,0
6552,0
6553,0
6554,0
6555,0
6556,0
6557,0
6558,0.333858423
6559,1.627464856
6560,2.918348715
6561,3.858754285
6562,4.416761697
6563,4.631010743
6564,4.504202265
6565,4.093295619
6566,3.404944037
6567,2.397126627
6568,1.130852668
6569,0.053026676
6570,0
6571,0
6572,0
6573,0
6574,0
6575,0
6576,0
6577,0
6578,0
6579,0
6580,0
6581,0
6582,0.333251766
6583,1.641623632
6584,2.906835917
6585,3.811065836
6586,4.355322882
6587,4.566973523
6588,4.452975189
6589,4.056281419
6590,3.386890018
6591,2.380657661
6592,1.10075804
6593,0.034890245
6594,0
6595,0
6596,0
6597,0
6598,0
6599,0
6600,0
6601,0
6602,0
6603,0
6604,0
6605,0
6606,0.312312774
6607,1.592089041
6608,2.866324705
6609,3.58019644
6610,4.356085202
6611,4.595383972
6612,4.513898348
6613,4.128930975
6614,3.42892065
6615,2.369309846
6616,1.07133351
6617,0.021879827
6618,0
6619,0
6620,0
6621,0
6622,0
6623,0
6624,0
6625,0
6626,0
6627,0
6628,0
6629,0
6630,0.300254397
6631,1.568032466
6632,2.829315173
6633,3.756406769
6634,4.31904692
6635,4.578239675
6636,4.515779236
6637,4.132688775
6638,3.423265128
6639,2.346603144
6640,1.040535725
6641,0.00581933
6642,0
6643,0
6644,0
6645,0
6646,0
6647,0
6648,0
6649,0
6650,0
6651,0
6652,0
6653,0
6654,0.238993114
6655,1.381642115
6656,2.486148224
6657,2.924241411
6658,3.140313686
6659,3.646791711
6660,3.257966252
6661,2.13875873
6662,1.606785821
6663,1.122631693
6664,0.479462689
6665,0
6666,0
6667,0
6668,0
6669,0
6670,0
6671,0
6672,0
6673,0
6674,0
6675,0
6676,0
6677,0
6678,0.222696396
6679,1.22736037
6680,2.51742268
6681,3.411859159
6682,3.47633327
6683,3.581320127
6684,3.011953509
6685,3.001565041
6686,2.043961575
6687,0.995518842
6688,0.403820275
6689,0
6690,0
6691,0
6692,0
6693,0
6694,0
6695,0
6696,0
6697,0
6698,0
6699,0
6700,0
6701,0
6702,0.206910335
6703,1.327773019
6704,2.223859199
6705,3.062163596
6706,3.128228804
6707,3.688965317
6708,1.977275757
6709,2.250073733
6710,2.380593212
6711,1.850188656
6712,0.870441463
6713,0
6714,0
6715,0
6716,0
6717,0
6718,0
6719,0
6720,0
6721,0
6722,0
6723,0
6724,0
6725,0
6726,0.01258068
6727,0.179725015
6728,0.481208056
6729,1.323960236
6730,1.128593571
6731,0.861412639
6732,1.020315487
6733,1.321481792
6734,1.50729937
6735,0.956397517
6736,0.382747652
6737,0
6738,0
6739,0
6740,0
6741,0
6742,0
6743,0
6744,0
6745,0
6746,0
6747,0
6748,0
6749,0
6750,0.007337922
6751,0.128940851
6752,0.281294401
6753,0.454141349
6754,0.797401713
6755,0.660213903
6756,0.816349932
6757,1.183803946
6758,1.144018061
6759,1.533235888
6760,0.708397615
6761,0
6762,0
6763,0
6764,0
6765,0
6766,0
6767,0
6768,0
6769,0
6770,0
6771,0
6772,0
6773,0
6774,0.205667095
6775,1.378344174
6776,2.563330156
6777,3.04915198
6778,3.081512959
6779,2.784350226
6780,3.603328602
6781,3.293292212
6782,3.041675741
6783,2.018335633
6784,0.804656958
6785,0
6786,0
6787,0
6788,0
6789,0
6790,0
6791,0
6792,0
6793,0
6794,0
6795,0
6796,0
6797,0
6798,0.042641475
6799,0.51625831
6800,1.263859216
6801,1.589380221
6802,1.494599643
6803,1.275033917
6804,1.679526343
6805,1.469549259
6806,0.656033952
6807,0.876017859
6808,0.314110945
6809,0
6810,0
6811,0
6812,0
6813,0
6814,0
6815,0
6816,0
6817,0
6818,0
6819,0
6820,0
6821,0
6822,0.001045404
6823,0.17066851
6824,0.459973684
6825,0.397623758
6826,0.528736658
6827,0.429310661
6828,0.980325381
6829,1.050447462
6830,0.718793506
6831,0.339769472
6832,0.617782681
6833,0
6834,0
6835,0
6836,0
6837,0
6838,0
6839,0
6840,0
6841,0
6842,0
6843,0
6844,0
6845,0
6846,0.121426677
6847,1.252682034
6848,1.063809649
6849,1.037487641
6850,1.097699447
6851,1.251531345
6852,0.920982259
6853,0.880610292
6854,0.679383235
6855,0.973550036
6856,0.726338141
6857,0
6858,0
6859,0
6860,0
6861,0
6862,0
6863,0
6864,0
6865,0
6866,0
6867,0
6868,0
6869,0
6870,0.119796479
6871,1.248996374
6872,1.634170003
6873,1.018064981
6874,1.073167187
6875,1.393371517
6876,1.115361047
6877,0.976045208
6878,1.185507092
6879,0.565903419
6880,0.725974735
6881,0
6882,0
6883,0
6884,0
6885,0
6886,0
6887,0
6888,0
6889,0
6890,0
6891,0
6892,0
6893,0
6894,0.126560289
6895,1.297011253
6896,0.803780038
6897,0.634945443
6898,1.026975261
6899,1.061742196
6900,0.952691167
6901,0.948456623
6902,0.848292729
6903,0.771966953
6904,0.649735249
6905,0
6906,0
6907,0
6908,0
6909,0
6910,0
6911,0
6912,0
6913,0
6914,0
6915,0
6916,0
6917,0
6918,0.088119015
6919,1.325239473
6920,2.656338333
6921,3.692564427
6922,4.354374692
6923,4.619521889
6924,4.536701126
6925,4.131938276
6926,3.32999304
6927,2.167245152
6928,0.800803276
6929,0
6930,0
6931,0
6932,0
6933,0
6934,0
6935,0
6936,0
6937,0
6938,0
6939,0
6940,0
6941,0
6942,0.140852309
6943,1.482879923
6944,2.836671474
6945,3.80374052
6946,4.385492425
6947,4.59445137
6948,4.463401778
6949,4.008043582
6950,3.234273706
6951,2.111074156
6952,0.780143623
6953,0
6954,0
6955,0
6956,0
6957,0
6958,0
6959,0
6960,0
6961,0
6962,0
6963,0
6964,0
6965,0
6966,0.111785375
6967,1.387038285
6968,2.653997366
6969,3.565254345
6970,4.079660412
6971,4.308086742
6972,4.224249961
6973,3.837316362
6974,3.076998409
6975,1.97929853
6976,0.701598208
6977,0
6978,0
6979,0
6980,0
6981,0
6982,0
6983,0
6984,0
6985,0
6986,0
6987,0
6988,0
6989,0
6990,0.097033173
6991,1.397153569
6992,2.720807591
6993,3.701246372
6994,4.316061196
6995,4.554790579
6996,4.428961703
6997,3.962516771
6998,3.180554766
6999,2.033095406
7000,0.712984303
7001,0
7002,0
7003,0
7004,0
7005,0
7006,0
7007,0
7008,0
7009,0
7010,0
7011,0
7012,0
7013,0
7014,0.061375039
7015,1.314908552
7016,2.589326172
7017,3.540246258
7018,4.123127976
7019,4.352340977
7020,4.253854271
7021,3.805340379
7022,3.061433155
7023,1.961428505
7024,0.677508958
7025,0
7026,0
7027,0
7028,0
7029,0
7030,0
7031,0
7032,0
7033,0
7034,0
7035,0
7036,0
7037,0
7038,0.061239405
7039,1.312013981
7040,2.551145124
7041,3.402998139
7042,3.889527078
7043,3.923337956
7044,3.576897936
7045,3.276246379
7046,2.612973027
7047,1.651176347
7048,0.546910895
7049,0
7050,0
7051,0
7052,0
7053,0
7054,0
7055,0
7056,0
7057,0
7058,0
7059,0
7060,0
7061,0
7062,0.049251102
7063,1.304330515
7064,2.51030841
7065,3.481762136
7066,4.004698075
7067,3.989573648
7068,4.087483326
7069,3.765543135
7070,2.987586798
7071,1.881488848
7072,0.603655695
7073,0
7074,0
7075,0
7076,0
7077,0
7078,0
7079,0
7080,0
7081,0
7082,0
7083,0
7084,0
7085,0
7086,0.011320775
7087,0.9293945
7088,1.237783104
7089,1.455465298
7090,2.107058482
7091,1.677133492
7092,2.553787222
7093,1.593169858
7094,1.108093601
7095,0.650165666
7096,0.167700912
7097,0
7098,0
7099,0
7100,0
7101,0
7102,0
7103,0
7104,0
7105,0
7106,0
7107,0
7108,0
7109,0
7110,0
7111,0.311774164
7112,0.331422475
7113,1.789799772
7114,1.70340719
7115,2.62454892
7116,3.817267314
7117,3.196901136
7118,2.289052598
7119,1.728614268
7120,0.51035777
7121,0
7122,0
7123,0
7124,0
7125,0
7126,0
7127,0
7128,0
7129,0
7130,0
7131,0
7132,0
7133,0
7134,0
7135,1.204637707
7136,2.492902567
7137,3.441783971
7138,3.413090002
7139,3.591838537
7140,3.222356866
7141,2.507014985
7142,0.995028031
7143,1.314095756
7144,0.379256088
7145,0
7146,0
7147,0
7148,0
7149,0
7150,0
7151,0
7152,0
7153,0
7154,0
7155,0
7156,0
7157,0
7158,0
7159,1.170160378
7160,2.417476819
7161,2.426008158
7162,2.607248882
7163,1.52174055
7164,0.85418927
7165,1.252859831
7166,1.660001349
7167,1.551776063
7168,0.534088561
7169,0
7170,0
7171,0
7172,0
7173,0
7174,0
7175,0
7176,0
7177,0
7178,0
7179,0
7180,0
7181,0
7182,0
7183,1.21546152
7184,2.492454261
7185,3.468633691
7186,4.086650644
7187,4.339033739
7188,4.235158607
7189,3.796431907
7190,2.989751593
7191,1.838997218
7192,0.530288088
7193,0
7194,0
7195,0
7196,0
7197,0
7198,0
7199,0
7200,0
7201,0
7202,0
7203,0
7204,0
7205,0
7206,0
7207,1.223023962
7208,2.544672088
7209,3.540300821
7210,3.980161151
7211,4.2347929
7212,4.060850901
7213,3.485821436
7214,2.729811158
7215,1.727161771
7216,0.483621708
7217,0
7218,0
7219,0
7220,0
7221,0
7222,0
7223,0
7224,0
7225,0
7226,0
7227,0
7228,0
7229,0
7230,0
7231,0.089443059
7232,0.250413243
7233,0.330542826
7234,0.452358048
7235,0.788484044
7236,0.432956819
7237,0.382308537
7238,0.120042043
7239,0.055687154
7240,0
7241,0
7242,0
7243,0
7244,0
7245,0
7246,0
7247,0
7248,0
7249,0
7250,0
7251,0
7252,0
7253,0
7254,0
7255,0.763914581
7256,1.745835962
7257,2.331582843
7258,4.014676818
7259,3.088763533
7260,4.042988233
7261,3.951152882
7262,3.063901382
7263,1.845702777
7264,0.478420932
7265,0
7266,0
7267,0
7268,0
7269,0
7270,0
7271,0
7272,0
7273,0
7274,0
7275,0
7276,0
7277,0
7278,0
7279,0.976642472
7280,1.411177384
7281,2.991730773
7282,4.249244963
7283,4.569699548
7284,4.500797787
7285,3.988000027
7286,3.117853374
7287,1.87697934
7288,0.500899829
7289,0
7290,0
7291,0
7292,0
7293,0
7294,0
7295,0
7296,0
7297,0
7298,0
7299,0
7300,0
7301,0
7302,0
7303,0.404055273
7304,0.995168018
7305,1.888695154
7306,1.918461322
7307,2.016499623
7308,2.120561218
7309,1.84596877
7310,1.151832623
7311,0.797260302
7312,0.122723228
7313,0
7314,0
7315,0
7316,0
7317,0
7318,0
7319,0
7320,0
7321,0
7322,0
7323,0
7324,0
7325,0
7326,0
7327,0.87978751
7328,1.643428894
7329,2.548566399
7330,3.788799622
7331,3.27236936
7332,3.357850174
7333,2.795448875
7334,2.675434537
7335,1.555046777
7336,0.339050165
7337,0
7338,0
7339,0
7340,0
7341,0
7342,0
7343,0
7344,0
7345,0
7346,0
7347,0
7348,0
7349,0
7350,0
7351,0.998066875
7352,1.796552004
7353,2.182072438
7354,2.891448832
7355,2.235253904
7356,1.881001354
7357,2.12851509
7358,1.758383047
7359,0.942587226
7360,0.141054676
7361,0
7362,0
7363,0
7364,0
7365,0
7366,0
7367,0
7368,0
7369,0
7370,0
7371,0
7372,0
7373,0
7374,0
7375,0.886513858
7376,2.027091195
7377,3.085842034
7378,3.555007258
7379,3.819344374
7380,3.595173953
7381,2.985989971
7382,1.952020362
7383,1.098798047
7384,0.196747074
7385,0
7386,0
7387,0
7388,0
7389,0
7390,0
7391,0
7392,0
7393,0
7394,0
7395,0
7396,0
7397,0
7398,0
7399,0.755647322
7400,0.493269415
7401,0.712163912
7402,1.22990155
7403,1.501520528
7404,1.389591114
7405,1.425607109
7406,0.981252804
7407,1.13253461
7408,0.171273834
7409,0
7410,0
7411,0
7412,0
7413,0
7414,0
7415,0
7416,0
7417,0
7418,0
7419,0
7420,0
7421,0
7422,0
7423,0.060924746
7424,0.189604816
7425,0.658435535
7426,1.443645663
7427,1.67919044
7428,1.15936643
7429,1.406091445
7430,1.214613763
7431,1.421564299
7432,0.22460321
7433,0
7434,0
7435,0
7436,0
7437,0
7438,0
7439,0
7440,0
7441,0
7442,0
7443,0
7444,0
7445,0
7446,0
7447,0.512319102
7448,1.074911085
7449,1.569877947
7450,0.739757402
7451,0.368324896
7452,0.53037828
7453,0.178719068
7454,0.119444576
7455,0.052458883
7456,0.000277484
7457,0
7458,0
7459,0
7460,0
7461,0
7462,0
7463,0
7464,0
7465,0
7466,0
7467,0
7468,0
7469,0
7470,0
7471,0.764225229
7472,1.639279285
7473,2.19150095
7474,3.454841535
7475,4.200873976
7476,4.06649439
7477,3.531654065
7478,2.677548153
7479,1.501966231
7480,0.206465393
7481,0
7482,0
7483,0
7484,0
7485,0
7486,0
7487,0
7488,0
7489,0
7490,0
7491,0
7492,0
7493,0
7494,0
7495,0.6363169
7496,1.666577136
7497,1.591738121
7498,2.539833733
7499,2.511921255
7500,1.464965906
7501,1.161748018
7502,0.293963835
7503,0.695106045
7504,0.074421842
7505,0
7506,0
7507,0
7508,0
7509,0
7510,0
7511,0
7512,0
7513,0
7514,0
7515,0
7516,0
7517,0
7518,0
7519,0.896527888
7520,2.14245305
7521,2.82684464
7522,3.264019006
7523,3.955609461
7524,3.56959056
7525,3.882475817
7526,3.209183119
7527,1.885484302
7528,0.352664257
7529,0
7530,0
7531,0
7532,0
7533,0
7534,0
7535,0
7536,0
7537,0
7538,0
7539,0
7540,0
7541,0
7542,0
7543,1.052755238
7544,2.506665906
7545,3.608273145
7546,4.260923325
7547,4.489296644
7548,4.31371566
7549,3.234697636
7550,2.40770666
7551,1.360806219
7552,0.094643355
7553,0
7554,0
7555,0
7556,0
7557,0
7558,0
7559,0
7560,0
7561,0
7562,0
7563,0
7564,0
7565,0
7566,0
7567,0.552477762
7568,1.467682266
7569,2.144338017
7570,3.031173575
7571,3.544607266
7572,3.68866194
7573,3.095207097
7574,2.295879393
7575,1.382344257
7576,0.117917655
7577,0
7578,0
7579,0
7580,0
7581,0
7582,0
7583,0
7584,0
7585,0
7586,0
7587,0
7588,0
7589,0
7590,0
7591,0.061511481
7592,0.255369113
7593,0.35257707
7594,0.392921877
7595,0.484322532
7596,0.572338472
7597,0.584749557
7598,1.540861483
7599,1.264037045
7600,0.058639744
7601,0
7602,0
7603,0
7604,0
7605,0
7606,0
7607,0
7608,0
7609,0
7610,0
7611,0
7612,0
7613,0
7614,0
7615,0.634085996
7616,1.168135442
7617,1.959908187
7618,2.248958454
7619,2.430316339
7620,1.759527388
7621,2.290250984
7622,1.597850817
7623,0.921823345
7624,0.047546296
7625,0
7626,0
7627,0
7628,0
7629,0
7630,0
7631,0
7632,0
7633,0
7634,0
7635,0
7636,0
7637,0
7638,0
7639,0.776060489
7640,2.172267073
7641,3.257033904
7642,3.939068658
7643,4.160335128
7644,4.008940404
7645,3.193832646
7646,1.899468229
7647,1.011693735
7648,0.041273953
7649,0
7650,0
7651,0
7652,0
7653,0
7654,0
7655,0
7656,0
7657,0
7658,0
7659,0
7660,0
7661,0
7662,0
7663,0.60421528
7664,1.784433729
7665,3.00636765
7666,3.612116299
7667,3.991271649
7668,1.868346672
7669,1.646061665
7670,2.220354887
7671,1.35172146
7672,0.066771447
7673,0
7674,0
7675,0
7676,0
7677,0
7678,0
7679,0
7680,0
7681,0
7682,0
7683,0
7684,0
7685,0
7686,0
7687,0.880644066
7688,2.336633435
7689,3.485775202
7690,4.172366489
7691,4.450894364
7692,4.317760532
7693,3.786365465
7694,2.889549363
7695,1.621998101
7696,0.181140713
7697,0
7698,0
7699,0
7700,0
7701,0
7702,0
7703,0
7704,0
7705,0
7706,0
7707,0
7708,0
7709,0
7710,0
7711,0.227736102
7712,0.749323568
7713,1.842903851
7714,1.713412143
7715,0.83056207
7716,0.553862399
7717,0.817667938
7718,0.33431405
7719,0.143064073
7720,0
7721,0
7722,0
7723,0
7724,0
7725,0
7726,0
7727,0
7728,0
7729,0
7730,0
7731,0
7732,0
7733,0
7734,0
7735,0.571161106
7736,1.557994246
7737,1.518795584
7738,2.869666832
7739,2.629175759
7740,3.552991816
7741,2.816826604
7742,1.86285347
7743,1.153271002
7744,0.035799559
7745,0
7746,0
7747,0
7748,0
7749,0
7750,0
7751,0
7752,0
7753,0
7754,0
7755,0
7756,0
7757,0
7758,0
7759,0.740320791
7760,2.162561895
7761,3.291166926
7762,4.034669422
7763,4.316241486
7764,4.111158988
7765,3.547333179
7766,2.697817806
7767,1.524993954
7768,0.086174652
7769,0
7770,0
7771,0
7772,0
7773,0
7774,0
7775,0
7776,0
7777,0
7778,0
7779,0
7780,0
7781,0
7782,0
7783,0.74540841
7784,2.142635682
7785,3.258935485
7786,3.672000574
7787,3.721815936
7788,3.426812468
7789,2.852276018
7790,2.139846424
7791,1.130438797
7792,0.008602664
7793,0
7794,0
7795,0
7796,0
7797,0
7798,0
7799,0
7800,0
7801,0
7802,0
7803,0
7804,0
7805,0
7806,0
7807,0.185798239
7808,0.934364726
7809,1.145906444
7810,2.466185278
7811,3.660428698
7812,2.731178655
7813,1.254789528
7814,1.082820335
7815,0.543031186
7816,0
7817,0
7818,0
7819,0
7820,0
7821,0
7822,0
7823,0
7824,0
7825,0
7826,0
7827,0
7828,0
7829,0
7830,0
7831,0.765453178
7832,2.202477212
7833,3.334376786
7834,4.015831585
7835,4.292405532
7836,4.180595095
7837,3.684845564
7838,2.823826076
7839,1.569559945
7840,0.034048419
7841,0
7842,0
7843,0
7844,0
7845,0
7846,0
7847,0
7848,0
7849,0
7850,0
7851,0
7852,0
7853,0
7854,0
7855,0.684165054
7856,2.033531903
7857,3.087818898
7858,3.767779722
7859,4.049439293
7860,3.973682924
7861,3.487347229
7862,2.634987468
7863,1.454189163
7864,0.025597554
7865,0
7866,0
7867,0
7868,0
7869,0
7870,0
7871,0
7872,0
7873,0
7874,0
7875,0
7876,0
7877,0
7878,0
7879,0.616081669
7880,1.988424424
7881,3.076885621
7882,3.77152616
7883,4.005042838
7884,3.396238382
7885,2.832171929
7886,1.936563272
7887,0.955300927
7888,0.002683887
7889,0
7890,0
7891,0
7892,0
7893,0
7894,0
7895,0
7896,0
7897,0
7898,0
7899,0
7900,0
7901,0
7902,0
7903,0.618851327
7904,2.042727659
7905,3.103497784
7906,3.952888038
7907,4.235343354
7908,3.671005822
7909,3.070728459
7910,2.78572977
7911,1.53384281
7912,0
7913,0
7914,0
7915,0
7916,0
7917,0
7918,0
7919,0
7920,0
7921,0
7922,0
7923,0
7924,0
7925,0
7926,0
7927,0.570283243
7928,1.960488863
7929,3.046347849
7930,3.678024862
7931,4.083585992
7932,3.983027136
7933,3.501727397
7934,2.637657051
7935,1.434194414
7936,0
7937,0
7938,0
7939,0
7940,0
7941,0
7942,0
7943,0
7944,0
7945,0
7946,0
7947,0
7948,0
7949,0
7950,0
7951,0.550828548
7952,1.908612633
7953,2.961413751
7954,3.622736061
7955,3.909490291
7956,3.836684729
7957,3.358576135
7958,2.537638929
7959,1.38179005
7960,0
7961,0
7962,0
7963,0
7964,0
7965,0
7966,0
7967,0
7968,0
7969,0
7970,0
7971,0
7972,0
7973,0
7974,0
7975,0.420586648
7976,1.664688787
7977,2.720306281
7978,3.630624188
7979,3.995903108
7980,3.442998407
7981,3.51403889
7982,2.660691588
7983,1.471558215
7984,0
7985,0
7986,0
7987,0
7988,0
7989,0
7990,0
7991,0
7992,0
7993,0
7994,0
7995,0
7996,0
7997,0
7998,0
7999,0.263723875
8000,1.149252262
8001,1.842527766
8002,2.816798152
8003,2.62841381
8004,2.864412894
8005,1.966389252
8006,2.405583484
8007,1.226376111
8008,0
8009,0
8010,0
8011,0
8012,0
8013,0
8014,0
8015,0
8016,0
8017,0
8018,0
8019,0
8020,0
8021,0
8022,0
8023,0.488819448
8024,1.913982804
8025,3.058469727
8026,3.685452869
8027,4.056434347
8028,3.968446688
8029,3.477556718
8030,2.631201943
8031,1.438909418
8032,0
8033,0
8034,0
8035,0
8036,0
8037,0
8038,0
8039,0
8040,0
8041,0
8042,0
8043,0
8044,0
8045,0
8046,0
8047,0.428361255
8048,1.819648559
8049,2.89542384
8050,3.321737925
8051,3.125670797
8052,2.749597265
8053,2.348076876
8054,1.701436862
8055,0.907646759
8056,0
8057,0
8058,0
8059,0
8060,0
8061,0
8062,0
8063,0
8064,0
8065,0
8066,0
8067,0
8068,0
8069,0
8070,0
8071,0.023154283
8072,0.319052011
8073,0.635154961
8074,0.792019813
8075,1.572646407
8076,1.797070431
8077,1.927663151
8078,2.004949911
8079,0.932153915
8080,0
8081,0
8082,0
8083,0
8084,0
8085,0
8086,0
8087,0
8088,0
8089,0
8090,0
8091,0
8092,0
8093,0
8094,0
8095,0.206112569
8096,1.53080434
8097,2.448414802
8098,3.244529811
8099,2.803281441
8100,2.715338464
8101,2.660546869
8102,1.915355937
8103,0.985351508
8104,0
8105,0
8106,0
8107,0
8108,0
8109,0
8110,0
8111,0
8112,0
8113,0
8114,0
8115,0
8116,0
8117,0
8118,0
8119,0.062209557
8120,0.545819299
8121,0.706090937
8122,0.797615326
8123,0.527363429
8124,0.586839674
8125,0.339676283
8126,0.221947519
8127,0.082336555
8128,0
8129,0
